The total number of words in the novel is 25424
The total number of unique words is 23049
The total number of words that are not unique is 2375
i, 26 Art spoken ever and anon!
cannot, 22 Art spoken ever and anon!
see, 50 Art spoken ever and anon!
your, 224 Art spoken ever and anon!
way, 26 Art spoken ever and anon!
have, 205 Art spoken ever and anon!
no, 154 Art spoken ever and anon!
way, 26 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
therefore, 7 Art spoken ever and anon!
want, 7 Art spoken ever and anon!
no, 154 Art spoken ever and anon!
eyes, 38 Ne'er spoken ever!
stumbled, 1 Ne'er spoken ever!
when, 77 Art spoken ever and anon!
saw, 5 Art spoken ever and anon!
full, 12 Art spoken ever and anon!
oft, 6 Art spoken ever and anon!
tis, 53 Ne'er spoken ever!
seen, 13 Art spoken ever and anon!
our, 115 Art spoken ever and anon!
means, 12 Ne'er spoken ever!
secure, 1 Art spoken ever and anon!
us, 51 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
our, 115 Art spoken ever and anon!
mere, 2 Art spoken ever and anon!
defects, 1 Ne'er spoken ever!
prove, 9 Art spoken ever and anon!
our, 115 Art spoken ever and anon!
commodities, 1 Ne'er spoken ever!
dear, 22 Art spoken ever and anon!
son, 27 Art spoken ever and anon!
edgar, 10 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
food, 6 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
abused, 7 Ne'er spoken ever!
fathers, 13 Ne'er spoken ever!
wrath, 3 Art spoken ever and anon!
might, 13 Art spoken ever and anon!
but, 132 Art spoken ever and anon!
live, 13 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
see, 50 Art spoken ever and anon!
thee, 139 Art spoken ever and anon!
in, 296 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
touch, 3 Art spoken ever and anon!
ild, 7 Ne'er spoken ever!
say, 37 Art spoken ever and anon!
had, 40 Art spoken ever and anon!
eyes, 38 Ne'er spoken ever!
again, 21 Art spoken ever and anon!
old, 57 Art spoken ever and anon!
man, 74 Art spoken ever and anon!
how, 69 Art spoken ever and anon!
now, 78 Art spoken ever and anon!
whos, 8 Ne'er spoken ever!
there, 54 Art spoken ever and anon!
aside, 13 Art spoken ever and anon!
gods, 27 Ne'er spoken ever!
who, 67 Art spoken ever and anon!
ist, 4 Art spoken ever and anon!
can, 39 Art spoken ever and anon!
say, 37 Art spoken ever and anon!
am, 86 Art spoken ever and anon!
at, 62 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
worst, 10 Art spoken ever and anon!
am, 86 Art spoken ever and anon!
worse, 9 Art spoken ever and anon!
than, 67 Art spoken ever and anon!
eer, 4 Art spoken ever and anon!
was, 51 Art spoken ever and anon!
old, 57 Art spoken ever and anon!
man, 74 Art spoken ever and anon!
tis, 53 Ne'er spoken ever!
poor, 47 Art spoken ever and anon!
mad, 18 Art spoken ever and anon!
tom, 16 Art spoken ever and anon!
aside, 13 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
worse, 9 Art spoken ever and anon!
may, 54 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
yet, 53 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
worst, 10 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
not, 281 Art spoken ever and anon!
so, 141 Art spoken ever and anon!
long, 13 Art spoken ever and anon!
as, 121 Art spoken ever and anon!
we, 76 Art spoken ever and anon!
can, 39 Art spoken ever and anon!
say, 37 Art spoken ever and anon!
this, 236 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
worst, 10 Art spoken ever and anon!
old, 57 Art spoken ever and anon!
man, 74 Art spoken ever and anon!
fellow, 27 Art spoken ever and anon!
where, 43 Art spoken ever and anon!
goest, 2 Ne'er spoken ever!
is, 219 Art spoken ever and anon!
it, 190 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
beggarman, 1 Art spoken ever and anon!
old, 57 Art spoken ever and anon!
man, 74 Art spoken ever and anon!
madman, 2 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
beggar, 4 Art spoken ever and anon!
too, 34 Art spoken ever and anon!
he, 172 Art spoken ever and anon!
has, 11 Ne'er spoken ever!
some, 39 Art spoken ever and anon!
reason, 13 Art spoken ever and anon!
else, 11 Art spoken ever and anon!
he, 172 Art spoken ever and anon!
could, 19 Art spoken ever and anon!
not, 281 Art spoken ever and anon!
beg, 4 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
last, 8 Art spoken ever and anon!
nights, 4 Art spoken ever and anon!
storm, 16 Art spoken ever and anon!
such, 44 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
fellow, 27 Art spoken ever and anon!
saw, 5 Art spoken ever and anon!
which, 78 Art spoken ever and anon!
made, 23 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
think, 22 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
man, 74 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
worm, 2 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
son, 27 Art spoken ever and anon!
came, 14 Art spoken ever and anon!
then, 47 Art spoken ever and anon!
into, 22 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
mind, 12 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
yet, 53 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
mind, 12 Art spoken ever and anon!
was, 51 Art spoken ever and anon!
then, 47 Art spoken ever and anon!
scarce, 7 Art spoken ever and anon!
friends, 9 Ne'er spoken ever!
with, 206 Art spoken ever and anon!
him, 197 Art spoken ever and anon!
have, 205 Art spoken ever and anon!
heard, 11 Ne'er spoken ever!
more, 81 Art spoken ever and anon!
since, 20 Art spoken ever and anon!
as, 121 Art spoken ever and anon!
flies, 1 Ne'er spoken ever!
to, 564 Art spoken ever and anon!
wanton, 1 Art spoken ever and anon!
boys, 2 Ne'er spoken ever!
are, 128 Art spoken ever and anon!
we, 76 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
gods, 27 Ne'er spoken ever!
they, 63 Art spoken ever and anon!
kill, 9 Art spoken ever and anon!
us, 51 Art spoken ever and anon!
for, 154 Art spoken ever and anon!
their, 65 Art spoken ever and anon!
sport, 3 Art spoken ever and anon!
aside, 13 Art spoken ever and anon!
how, 69 Art spoken ever and anon!
should, 45 Art spoken ever and anon!
this, 236 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
bad, 3 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
trade, 3 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
must, 48 Art spoken ever and anon!
play, 3 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
sorrow, 8 Art spoken ever and anon!
angering, 1 Ne'er spoken ever!
itself, 16 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
othersbless, 1 Ne'er spoken ever!
thee, 139 Art spoken ever and anon!
master, 25 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
naked, 4 Art spoken ever and anon!
fellow, 27 Art spoken ever and anon!
old, 57 Art spoken ever and anon!
man, 74 Art spoken ever and anon!
ay, 20 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
lord, 97 Art spoken ever and anon!
then, 47 Art spoken ever and anon!
prithee, 13 Art spoken ever and anon!
get, 10 Art spoken ever and anon!
thee, 139 Art spoken ever and anon!
gone, 18 Art spoken ever and anon!
if, 112 Art spoken ever and anon!
for, 154 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
sake, 2 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
wilt, 7 Art spoken ever and anon!
oertake, 1 Ne'er spoken ever!
us, 51 Art spoken ever and anon!
hence, 13 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
mile, 1 Art spoken ever and anon!
or, 66 Art spoken ever and anon!
twain, 3 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
way, 26 Art spoken ever and anon!
toward, 7 Art spoken ever and anon!
dover, 15 Art spoken ever and anon!
do, 116 Art spoken ever and anon!
it, 190 Art spoken ever and anon!
for, 154 Art spoken ever and anon!
ancient, 5 Art spoken ever and anon!
love, 51 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
bring, 19 Art spoken ever and anon!
some, 39 Art spoken ever and anon!
covering, 1 Art spoken ever and anon!
for, 154 Art spoken ever and anon!
this, 236 Art spoken ever and anon!
naked, 4 Art spoken ever and anon!
soul, 3 Art spoken ever and anon!
who, 67 Art spoken ever and anon!
ill, 77 Art spoken ever and anon!
entreat, 6 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
lead, 7 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
old, 57 Art spoken ever and anon!
man, 74 Art spoken ever and anon!
alack, 16 Art spoken ever and anon!
sir, 115 Art spoken ever and anon!
he, 172 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
mad, 18 Art spoken ever and anon!
tis, 53 Ne'er spoken ever!
the, 910 Art spoken ever and anon!
times, 2 Art spoken ever and anon!
plague, 6 Art spoken ever and anon!
when, 77 Art spoken ever and anon!
madmen, 2 Ne'er spoken ever!
lead, 7 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
blind, 5 Art spoken ever and anon!
do, 116 Art spoken ever and anon!
as, 121 Art spoken ever and anon!
bid, 9 Art spoken ever and anon!
thee, 139 Art spoken ever and anon!
or, 66 Art spoken ever and anon!
rather, 11 Art spoken ever and anon!
do, 116 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
pleasure, 6 Art spoken ever and anon!
above, 6 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
rest, 11 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
gone, 18 Art spoken ever and anon!
old, 57 Art spoken ever and anon!
man, 74 Art spoken ever and anon!
ill, 77 Art spoken ever and anon!
bring, 19 Art spoken ever and anon!
him, 197 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
best, 20 Art spoken ever and anon!
parel, 1 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
have, 205 Art spoken ever and anon!
come, 88 Art spoken ever and anon!
ont, 5 Ne'er spoken ever!
what, 137 Art spoken ever and anon!
will, 129 Art spoken ever and anon!
exit, 45 Art spoken ever and anon!
sirrah, 10 Art spoken ever and anon!
naked, 4 Art spoken ever and anon!
fellow, 27 Art spoken ever and anon!
poor, 47 Art spoken ever and anon!
toms, 7 Ne'er spoken ever!
acold, 4 Art spoken ever and anon!
aside, 13 Art spoken ever and anon!
cannot, 22 Art spoken ever and anon!
daub, 2 Art spoken ever and anon!
it, 190 Art spoken ever and anon!
further, 11 Art spoken ever and anon!
come, 88 Art spoken ever and anon!
hither, 15 Art spoken ever and anon!
fellow, 27 Art spoken ever and anon!
aside, 13 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
yet, 53 Art spoken ever and anon!
mustbless, 1 Ne'er spoken ever!
thy, 161 Art spoken ever and anon!
sweet, 10 Art spoken ever and anon!
eyes, 38 Ne'er spoken ever!
they, 63 Art spoken ever and anon!
bleed, 4 Art spoken ever and anon!
knowst, 6 Ne'er spoken ever!
thou, 220 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
way, 26 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
dover, 15 Art spoken ever and anon!
both, 20 Art spoken ever and anon!
stile, 1 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
gate, 4 Art spoken ever and anon!
horseway, 1 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
footpath, 1 Art spoken ever and anon!
poor, 47 Art spoken ever and anon!
tom, 16 Art spoken ever and anon!
hath, 56 Art spoken ever and anon!
been, 30 Art spoken ever and anon!
scared, 1 Ne'er spoken ever!
out, 67 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
his, 210 Art spoken ever and anon!
good, 84 Art spoken ever and anon!
wits, 10 Ne'er spoken ever!
bless, 6 Art spoken ever and anon!
thee, 139 Art spoken ever and anon!
good, 84 Art spoken ever and anon!
mans, 15 Art spoken ever and anon!
son, 27 Art spoken ever and anon!
from, 94 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
foul, 15 Art spoken ever and anon!
fiend, 19 Art spoken ever and anon!
five, 10 Art spoken ever and anon!
fiends, 2 Ne'er spoken ever!
have, 205 Art spoken ever and anon!
been, 30 Art spoken ever and anon!
in, 296 Art spoken ever and anon!
poor, 47 Art spoken ever and anon!
tom, 16 Art spoken ever and anon!
at, 62 Art spoken ever and anon!
once, 8 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
lust, 4 Art spoken ever and anon!
as, 121 Art spoken ever and anon!
obidicut, 1 Art spoken ever and anon!
hobbididence, 1 Ne'er spoken ever!
prince, 5 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
dumbness, 1 Art spoken ever and anon!
mahu, 2 Ne'er spoken ever!
of, 465 Art spoken ever and anon!
stealing, 1 Art spoken ever and anon!
modo, 2 Ne'er spoken ever!
of, 465 Art spoken ever and anon!
murder, 7 Art spoken ever and anon!
flibbertigibbet, 2 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
mopping, 1 Ne'er spoken ever!
and, 733 Art spoken ever and anon!
mowing, 1 Art spoken ever and anon!
who, 67 Art spoken ever and anon!
since, 20 Art spoken ever and anon!
possesses, 2 Ne'er spoken ever!
chambermaids, 1 Ne'er spoken ever!
and, 733 Art spoken ever and anon!
waitingwomen, 1 Ne'er spoken ever!
so, 141 Art spoken ever and anon!
bless, 6 Art spoken ever and anon!
thee, 139 Art spoken ever and anon!
master, 25 Art spoken ever and anon!
here, 65 Art spoken ever and anon!
take, 65 Art spoken ever and anon!
this, 236 Art spoken ever and anon!
purse, 6 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
whom, 11 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
heavens, 11 Art spoken ever and anon!
plagues, 2 Ne'er spoken ever!
have, 205 Art spoken ever and anon!
humbled, 1 Ne'er spoken ever!
to, 564 Art spoken ever and anon!
all, 105 Art spoken ever and anon!
strokes, 1 Ne'er spoken ever!
that, 347 Art spoken ever and anon!
am, 86 Art spoken ever and anon!
wretched, 3 Art spoken ever and anon!
makes, 14 Ne'er spoken ever!
thee, 139 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
happier, 1 Art spoken ever and anon!
heavens, 11 Art spoken ever and anon!
deal, 5 Art spoken ever and anon!
so, 141 Art spoken ever and anon!
still, 23 Art spoken ever and anon!
let, 75 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
superfluous, 2 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
lustdieted, 1 Ne'er spoken ever!
man, 74 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
slaves, 1 Ne'er spoken ever!
your, 224 Art spoken ever and anon!
ordinance, 1 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
will, 129 Art spoken ever and anon!
not, 281 Art spoken ever and anon!
see, 50 Art spoken ever and anon!
because, 3 Art spoken ever and anon!
he, 172 Art spoken ever and anon!
doth, 18 Ne'er spoken ever!
not, 281 Art spoken ever and anon!
feel, 11 Art spoken ever and anon!
feel, 11 Art spoken ever and anon!
your, 224 Art spoken ever and anon!
power, 16 Art spoken ever and anon!
quickly, 4 Art spoken ever and anon!
so, 141 Art spoken ever and anon!
distribution, 1 Art spoken ever and anon!
should, 45 Art spoken ever and anon!
undo, 2 Art spoken ever and anon!
excess, 1 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
each, 6 Art spoken ever and anon!
man, 74 Art spoken ever and anon!
have, 205 Art spoken ever and anon!
enough, 8 Art spoken ever and anon!
dost, 27 Ne'er spoken ever!
thou, 220 Art spoken ever and anon!
know, 75 Art spoken ever and anon!
dover, 15 Art spoken ever and anon!
ay, 20 Art spoken ever and anon!
master, 25 Art spoken ever and anon!
there, 54 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
cliff, 2 Art spoken ever and anon!
whose, 24 Art spoken ever and anon!
high, 5 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
bending, 2 Art spoken ever and anon!
head, 21 Art spoken ever and anon!
looks, 7 Ne'er spoken ever!
fearfully, 1 Art spoken ever and anon!
in, 296 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
confined, 2 Art spoken ever and anon!
deep, 4 Art spoken ever and anon!
bring, 19 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
but, 132 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
very, 23 Art spoken ever and anon!
brim, 1 Art spoken ever and anon!
