The total number of words in the novel is 19172
The total number of unique words is 17373
The total number of words that are not unique is 1799
hence, 12 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
read, 13 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
instantly, 1 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
fellow, 13 Art spoken ever and anon!
mad, 2 Art spoken ever and anon!
sirrah, 5 Art spoken ever and anon!
give, 35 Art spoken ever and anon!
place, 14 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
urge, 3 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
petitions, 1 Ne'er spoken ever!
in, 226 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
street, 7 Art spoken ever and anon!
come, 75 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
capitol, 19 Art spoken ever and anon!
goes, 6 Art spoken ever and anon!
up, 34 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
senatehouse, 4 Ne'er spoken ever!
the, 602 Art spoken ever and anon!
rest, 12 Art spoken ever and anon!
following, 2 Art spoken ever and anon!
wish, 6 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
enterprise, 7 Art spoken ever and anon!
today, 19 Art spoken ever and anon!
may, 37 Art spoken ever and anon!
thrive, 2 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
enterprise, 7 Art spoken ever and anon!
popilius, 3 Ne'er spoken ever!
fare, 6 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
well, 64 Art spoken ever and anon!
advances, 1 Ne'er spoken ever!
to, 418 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
said, 10 Art spoken ever and anon!
popilius, 3 Ne'er spoken ever!
lena, 2 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
wishd, 2 Ne'er spoken ever!
today, 19 Art spoken ever and anon!
our, 88 Art spoken ever and anon!
enterprise, 7 Art spoken ever and anon!
might, 13 Art spoken ever and anon!
thrive, 2 Art spoken ever and anon!
fear, 29 Art spoken ever and anon!
our, 88 Art spoken ever and anon!
purpose, 4 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
discovered, 1 Art spoken ever and anon!
look, 31 Art spoken ever and anon!
how, 34 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
makes, 3 Ne'er spoken ever!
to, 418 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
mark, 32 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
casca, 25 Ne'er spoken ever!
be, 150 Art spoken ever and anon!
sudden, 3 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
we, 96 Art spoken ever and anon!
fear, 29 Art spoken ever and anon!
prevention, 2 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
shall, 125 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
done, 23 Art spoken ever and anon!
if, 84 Art spoken ever and anon!
this, 165 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
known, 4 Art spoken ever and anon!
cassius, 75 Art spoken ever and anon!
or, 44 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
never, 17 Art spoken ever and anon!
shall, 125 Art spoken ever and anon!
turn, 8 Art spoken ever and anon!
back, 13 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
will, 164 Art spoken ever and anon!
slay, 2 Art spoken ever and anon!
myself, 20 Art spoken ever and anon!
cassius, 75 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
constant, 4 Art spoken ever and anon!
popilius, 3 Ne'er spoken ever!
lena, 2 Art spoken ever and anon!
speaks, 4 Ne'er spoken ever!
not, 256 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
our, 88 Art spoken ever and anon!
purposes, 2 Ne'er spoken ever!
for, 176 Art spoken ever and anon!
look, 31 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
smiles, 4 Ne'er spoken ever!
and, 634 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
doth, 30 Ne'er spoken ever!
not, 256 Art spoken ever and anon!
change, 8 Art spoken ever and anon!
trebonius, 7 Ne'er spoken ever!
knows, 3 Ne'er spoken ever!
his, 158 Art spoken ever and anon!
time, 26 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
look, 31 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
draws, 2 Ne'er spoken ever!
mark, 32 Art spoken ever and anon!
antony, 63 Art spoken ever and anon!
out, 27 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
way, 13 Art spoken ever and anon!
exeunt, 27 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
where, 29 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
metellus, 10 Ne'er spoken ever!
cimber, 10 Ne'er spoken ever!
let, 65 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
go, 44 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
presently, 4 Art spoken ever and anon!
prefer, 2 Art spoken ever and anon!
his, 158 Art spoken ever and anon!
suit, 5 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
addressd, 1 Ne'er spoken ever!
press, 5 Art spoken ever and anon!
near, 8 Ne'er spoken ever!
and, 634 Art spoken ever and anon!
second, 29 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
casca, 25 Ne'er spoken ever!
you, 390 Art spoken ever and anon!
are, 109 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
first, 35 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
rears, 1 Ne'er spoken ever!
your, 130 Art spoken ever and anon!
hand, 29 Art spoken ever and anon!
are, 109 Art spoken ever and anon!
we, 96 Art spoken ever and anon!
all, 111 Art spoken ever and anon!
ready, 4 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
now, 63 Art spoken ever and anon!
amiss, 3 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
his, 158 Art spoken ever and anon!
senate, 5 Art spoken ever and anon!
must, 36 Art spoken ever and anon!
redress, 6 Art spoken ever and anon!
most, 28 Art spoken ever and anon!
high, 6 Art spoken ever and anon!
most, 28 Art spoken ever and anon!
mighty, 14 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
most, 28 Art spoken ever and anon!
puissant, 1 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
metellus, 10 Ne'er spoken ever!
cimber, 10 Ne'er spoken ever!
throws, 1 Ne'er spoken ever!
before, 15 Art spoken ever and anon!
thy, 55 Art spoken ever and anon!
seat, 2 Art spoken ever and anon!
an, 33 Art spoken ever and anon!
humble, 2 Art spoken ever and anon!
heart, 27 Art spoken ever and anon!
kneeling, 1 Art spoken ever and anon!
must, 36 Art spoken ever and anon!
prevent, 4 Art spoken ever and anon!
thee, 54 Art spoken ever and anon!
cimber, 10 Ne'er spoken ever!
these, 39 Art spoken ever and anon!
couchings, 1 Ne'er spoken ever!
and, 634 Art spoken ever and anon!
these, 39 Art spoken ever and anon!
lowly, 1 Art spoken ever and anon!
courtesies, 1 Ne'er spoken ever!
might, 13 Art spoken ever and anon!
fire, 19 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
blood, 24 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
ordinary, 3 Art spoken ever and anon!
men, 65 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
turn, 8 Art spoken ever and anon!
preordinance, 1 Ne'er spoken ever!
and, 634 Art spoken ever and anon!
first, 35 Art spoken ever and anon!
decree, 2 Art spoken ever and anon!
into, 15 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
law, 1 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
children, 3 Ne'er spoken ever!
be, 150 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
fond, 1 Ne'er spoken ever!
to, 418 Art spoken ever and anon!
think, 23 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
bears, 11 Ne'er spoken ever!
such, 37 Art spoken ever and anon!
rebel, 1 Art spoken ever and anon!
blood, 24 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
will, 164 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
thawd, 1 Ne'er spoken ever!
from, 49 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
true, 17 Art spoken ever and anon!
quality, 3 Art spoken ever and anon!
with, 157 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
which, 47 Art spoken ever and anon!
melteth, 1 Ne'er spoken ever!
fools, 3 Ne'er spoken ever!
mean, 12 Art spoken ever and anon!
sweet, 3 Art spoken ever and anon!
words, 12 Ne'er spoken ever!
lowcrooked, 1 Ne'er spoken ever!
courtsies, 1 Ne'er spoken ever!
and, 634 Art spoken ever and anon!
base, 6 Art spoken ever and anon!
spanielfawning, 1 Ne'er spoken ever!
thy, 55 Art spoken ever and anon!
brother, 12 Art spoken ever and anon!
by, 99 Art spoken ever and anon!
decree, 2 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
banished, 1 Ne'er spoken ever!
if, 84 Art spoken ever and anon!
thou, 116 Art spoken ever and anon!
dost, 10 Ne'er spoken ever!
bend, 3 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
pray, 7 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
fawn, 2 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
spurn, 2 Art spoken ever and anon!
thee, 54 Art spoken ever and anon!
like, 39 Art spoken ever and anon!
a, 227 Art spoken ever and anon!
cur, 2 Art spoken ever and anon!
out, 27 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
my, 189 Art spoken ever and anon!
way, 13 Art spoken ever and anon!
know, 68 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
doth, 30 Ne'er spoken ever!
not, 256 Art spoken ever and anon!
wrong, 17 Art spoken ever and anon!
nor, 24 Art spoken ever and anon!
without, 5 Art spoken ever and anon!
cause, 15 Art spoken ever and anon!
will, 164 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
satisfied, 6 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
there, 48 Art spoken ever and anon!
no, 93 Art spoken ever and anon!
voice, 6 Art spoken ever and anon!
more, 35 Art spoken ever and anon!
worthy, 9 Art spoken ever and anon!
than, 42 Art spoken ever and anon!
my, 189 Art spoken ever and anon!
own, 11 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
sound, 4 Art spoken ever and anon!
more, 35 Art spoken ever and anon!
sweetly, 1 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
great, 27 Art spoken ever and anon!
caesars, 40 Ne'er spoken ever!
ear, 4 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
repealing, 1 Ne'er spoken ever!
of, 363 Art spoken ever and anon!
my, 189 Art spoken ever and anon!
banishd, 2 Ne'er spoken ever!
brother, 12 Art spoken ever and anon!
kiss, 3 Art spoken ever and anon!
thy, 55 Art spoken ever and anon!
hand, 29 Art spoken ever and anon!
but, 145 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
flattery, 1 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
desiring, 1 Ne'er spoken ever!
thee, 54 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
publius, 9 Ne'er spoken ever!
cimber, 10 Ne'er spoken ever!
may, 37 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
an, 33 Art spoken ever and anon!
immediate, 1 Art spoken ever and anon!
freedom, 4 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
repeal, 1 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
pardon, 10 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
pardon, 10 Art spoken ever and anon!
as, 135 Art spoken ever and anon!
low, 5 Art spoken ever and anon!
as, 135 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
thy, 55 Art spoken ever and anon!
foot, 4 Art spoken ever and anon!
doth, 30 Ne'er spoken ever!
cassius, 75 Art spoken ever and anon!
fall, 11 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
beg, 4 Art spoken ever and anon!
enfranchisement, 2 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
publius, 9 Ne'er spoken ever!
cimber, 10 Ne'er spoken ever!
could, 17 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
well, 64 Art spoken ever and anon!
moved, 9 Ne'er spoken ever!
if, 84 Art spoken ever and anon!
were, 36 Art spoken ever and anon!
as, 135 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
if, 84 Art spoken ever and anon!
could, 17 Art spoken ever and anon!
pray, 7 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
move, 4 Art spoken ever and anon!
prayers, 1 Ne'er spoken ever!
would, 44 Art spoken ever and anon!
move, 4 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
but, 145 Art spoken ever and anon!
am, 57 Art spoken ever and anon!
constant, 4 Art spoken ever and anon!
as, 135 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
northern, 1 Art spoken ever and anon!
star, 1 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
whose, 5 Art spoken ever and anon!
truefixd, 1 Ne'er spoken ever!
and, 634 Art spoken ever and anon!
resting, 1 Art spoken ever and anon!
quality, 3 Art spoken ever and anon!
there, 48 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
no, 93 Art spoken ever and anon!
fellow, 13 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
firmament, 1 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
skies, 1 Art spoken ever and anon!
are, 109 Art spoken ever and anon!
painted, 1 Art spoken ever and anon!
with, 157 Art spoken ever and anon!
unnumberd, 1 Ne'er spoken ever!
sparks, 2 Art spoken ever and anon!
they, 63 Art spoken ever and anon!
are, 109 Art spoken ever and anon!
all, 111 Art spoken ever and anon!
fire, 19 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
every, 29 Art spoken ever and anon!
one, 34 Art spoken ever and anon!
doth, 30 Ne'er spoken ever!
shine, 1 Art spoken ever and anon!
but, 145 Art spoken ever and anon!
theres, 6 Art spoken ever and anon!
but, 145 Art spoken ever and anon!
one, 34 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
all, 111 Art spoken ever and anon!
doth, 30 Ne'er spoken ever!
hold, 13 Art spoken ever and anon!
his, 158 Art spoken ever and anon!
place, 14 Art spoken ever and anon!
so, 139 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
world, 18 Art spoken ever and anon!
tis, 23 Ne'er spoken ever!
furnishd, 1 Ne'er spoken ever!
well, 64 Art spoken ever and anon!
with, 157 Art spoken ever and anon!
men, 65 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
men, 65 Art spoken ever and anon!
are, 109 Art spoken ever and anon!
flesh, 1 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
blood, 24 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
apprehensive, 1 Art spoken ever and anon!
yet, 41 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
number, 4 Art spoken ever and anon!
do, 132 Art spoken ever and anon!
know, 68 Art spoken ever and anon!
but, 145 Art spoken ever and anon!
one, 34 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
unassailable, 1 Art spoken ever and anon!
holds, 2 Ne'er spoken ever!
on, 83 Art spoken ever and anon!
his, 158 Art spoken ever and anon!
rank, 2 Art spoken ever and anon!
unshaked, 1 Ne'er spoken ever!
of, 363 Art spoken ever and anon!
motion, 3 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
am, 57 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
let, 65 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
a, 227 Art spoken ever and anon!
little, 5 Art spoken ever and anon!
show, 13 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
even, 17 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
this, 165 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
was, 64 Art spoken ever and anon!
